angle         3   13   24      63.00     110.10
angle         2   13   24      80.00     109.70
angle        13   13   24      80.00     109.70
angle        16   13   44      50.00     114.70
angle         2   13   44      56.20     109.47
angle         6   13   44      56.20     109.47
angle        10   13   44      56.20     109.47
angle        13   13   44      56.20     109.47
angle         3   13   44      80.00     111.20
angle        46   13   46      33.00     107.80
angle        18   13   46      35.00     108.50
angle        19   13   46      35.00     108.50
angle         2   13   46      35.00     109.50
angle         3   13   46      35.00     109.50
angle         5   13   46      35.00     109.50
angle        15   13   46      35.00     109.50
angle        16   13   46      35.00     109.50
angle        20   13   46      35.00     109.50
angle        22   13   46      35.00     109.50
angle        24   13   46      35.00     109.50
angle        44   13   46      35.00     109.50
angle        13   13   46      37.50     110.70
angle         1   13   46      40.00     107.00
angle        21   13   46      51.00     107.60
angle        46   13   47      35.00     109.50
angle         1   13   47      50.00     109.50
angle        13   13   47      63.00     111.10
angle        47   13   47      63.00     112.40
angle        46   13   48      35.00     109.50
angle        47   13   48      40.00     109.50
angle        48   13   48      40.00     109.50
angle         1   13   48      50.00     109.50
angle         5   13   48      50.00     109.50
angle        20   13   48      50.00     109.50
angle        16   13   48      50.00     114.70
angle         3   13   48      63.00     112.00
angle         2   13   48      63.00     114.00
angle        13   13   48      63.00     114.00
angle        44   13   48      80.00     111.20
angle        46   13   50      35.00     109.50
angle        46   13   51      37.50     110.70
angle         5   13   51      50.00     109.50
angle        13   13   51      58.35     112.70
angle        46   13   53      35.00     109.50
angle         3   13   53      80.00     111.20
angle        13   13   53      80.00     111.20
angle        46   13   55      35.00     109.50
angle        13   13   55      80.00     111.20
angle        46   13   56      35.00     109.50
angle         3   13   56      63.00     110.10
angle        13   13   56      65.00     109.00
angle        46   13   57      35.00     109.50
angle        48   13   57      80.00     111.20
angle        46   13   60      35.00     109.50
angle        13   13   60      63.00     114.00
angle        46   13   64      41.00     109.50
angle        13   13   64      43.00     109.50
angle        48   13   64      43.00     109.50
angle        46   13   65      51.00     107.60
angle         3   13   65      69.00     109.80
angle        13   13   65      69.00     110.00
angle        48   13   65      69.00     110.00
angle        65   13   65      78.00     111.70
angle        46   13   66      75.00     111.00
angle        13   13   66      75.00     112.00
angle        46   13   79      35.00     109.50
angle        13   13   79      50.00     108.60
angle         1   13   79      50.00     109.50
angle        46   13   80      35.00     109.50
angle        13   13   80      63.00     115.60
angle        46   13   83      35.00     109.50
angle        13   13   83      63.00     114.00
angle        46   13   84      35.00     109.50
angle        16   13   84      50.00     114.70
angle        13   13   84      63.00     114.00
angle        46   13   85      35.00     109.50
angle        13   13   85      63.00     114.00
angle        46   13   87      35.00     109.50
angle        13   13   87      63.00     115.60
angle        46   13   90      35.00     109.50
angle        13   13   90      80.00     110.00
angle         3   13   90      80.00     113.00
angle        46   13   91      37.50     110.70
angle        46   13   95      35.00     105.00
angle        13   13   95      63.00     105.00
angle        46   13  101      35.00     109.50
angle        13   13  101      80.00     111.20
angle        46   13  102      35.00     105.00
angle        13   13  102      63.00     111.10
angle        46   13  104      41.00     109.50
angle        13   13  104      43.00     109.50
angle        46   13  105      35.00     109.50
angle        13   13  105      50.00     109.50
angle        20   13  105      50.00     109.50
angle        46   13  107      35.00     109.50
angle        13   13  107      80.00     109.70
angle        46   13  108      35.00     109.50
angle        13   13  108      60.00     112.00
angle         2   14    2      70.00     124.00
angle         2   14    6      70.00     124.00
angle         6   14    6      70.00     124.00
angle         2   14    9      70.00     118.00
angle         6   14    9      70.00     118.00
angle         9   14   10      70.00     118.00
angle         2   14   10      70.00     124.00
angle         6   14   10      70.00     124.00
angle        10   14   10      70.00     124.00
angle         2   14   11      70.00     118.00
angle         6   14   11      70.00     118.00
angle         9   14   11      70.00     118.00
angle        10   14   11      70.00     118.00
angle        11   14   11      70.00     118.00
angle         9   14   13      70.00     118.00
angle        11   14   13      70.00     118.00
angle         2   14   13      70.00     124.00
angle         6   14   13      70.00     124.00
angle        10   14   13      70.00     124.00
angle        13   14   13      70.00     124.00
angle         2   14   14      70.00     118.00
angle         6   14   14      70.00     118.00
angle         9   14   14      70.00     118.00
angle        10   14   14      70.00     118.00
angle        11   14   14      70.00     118.00
angle        13   14   14      70.00     118.00
angle        14   14   14      70.00     118.00
angle        17   15   17      35.00      92.07
angle         2   15   17      44.00      96.00
angle         6   15   17      44.00      96.00
angle        13   15   17      44.00      96.00
angle        25   15   25       5.00     109.47
angle        13   15   25      10.00     109.47
angle        33   15   33      10.00     160.00
angle         2   15   33     150.00      96.70
angle         6   15   33     150.00      96.70
angle        13   15   33     150.00      96.70
angle        17   15   33     150.00      96.70
angle        17   15   48      50.00      96.00
angle         2   16    6      62.00      98.90
angle        13   16   13      62.00      98.90
angle         2   16   16      68.00     103.70
angle         6   16   16      68.00     103.70
angle        13   16   16      68.00     103.70
angle        13   16   19      65.00     100.00
angle        25   16   25       5.00     109.47
angle        13   16   25      10.00     109.47
angle        33   16   33      10.00     160.00
angle         2   16   33     150.00      96.70
angle         6   16   33     150.00      96.70
angle        13   16   33     150.00      96.70
angle        16   16   33     150.00      96.70
angle        13   16   48      62.00     104.20
angle        47   16   48      62.00     104.20
angle        24   16   60      74.00      92.40
angle        25   16   61      10.00     130.00
angle        25   16   82      10.00     130.00
angle        60   16   82      74.00      97.00
angle        25   16   84      10.00     130.00
angle        82   16   84      74.00      90.00
angle        60   16   84      74.00      97.00
angle        84   16   84      74.00      97.00
angle        13   16   91      62.00      94.00
angle        15   17   25      10.00     109.47
angle        25   17   25      33.00     109.47
angle        13   18   19     150.00     180.00
angle        19   18   48     170.00     180.00
angle        18   18   56     100.00     180.00
angle        13   19   18     150.00     180.00
angle        16   19   19     140.00     180.00
angle        13   19   19     150.00     180.00
angle        18   19   25      10.00      90.00
angle        19   19   46     112.00     180.00
angle        18   19   47     150.00     180.00
angle        19   19   47     160.00     180.00
angle        18   19   48     150.00     180.00
angle        19   19   48     160.00     180.00
angle        19   19   50     160.00     180.00
angle        18   19   55     150.00     180.00
angle        18   19   88     150.00     180.00
angle         2   20    2     100.00     111.80
angle         2   20    3      83.00     116.90
angle         3   20    6      83.00     116.90
angle         2   20    6     100.00     111.80
angle         2   20    7      55.00     108.50
angle         7   20   10      55.00     108.50
angle         3   20   10      83.00     116.90
angle        10   20   10     100.00     111.80
angle        13   20   13      60.00     109.50
angle         3   20   13      83.00     116.90
angle        25   20   25       5.00     109.47
angle        13   20   25      10.00     109.47
angle        13   20   47      75.00     111.00
angle        25   20   48      10.00     109.47
angle        13   20   48      75.00     111.00
angle        47   20   48      75.00     111.00
angle        48   20   48      75.00     111.00
angle         3   20   48      83.00     116.90
angle         2   20   48     100.00     111.80
angle        13   20   51      60.00     109.50
angle         2   20   51     100.00     113.00
angle         6   20   51     100.00     113.00
angle        10   20   51     100.00     113.00
angle        24   20   60      70.00     104.50
angle        25   20   61      10.00     125.00
angle         2   20   64     100.00     120.50
angle         6   20   64     100.00     120.50
angle        10   20   64     100.00     120.50
angle        13   20   64     100.00     120.50
angle        48   20   64     100.00     120.50
angle        64   20   64     100.00     120.50
angle        25   20   82      10.00     125.00
angle        60   20   82      70.00     106.50
angle        82   20   82      70.00     107.00
angle        25   20   84      10.00     125.00
angle        82   20   84      70.00     104.00
angle        60   20   84      70.00     106.50
angle        84   20   84      70.00     106.50
angle        61   20   84      70.00     108.90
angle       108   20  108      20.00     145.00
angle        13   20  108      40.00     130.00
angle        25   21   25      33.00     109.47
angle        13   22   13      62.00      96.00
angle        13   22   23      74.00     107.00
angle        23   22   25      10.00      90.00
angle         2   24    3      50.00     121.90
angle         3   24    3      70.00     126.40
angle         3   24    5      46.00     115.70
angle         2   24    6      50.00     121.90
angle         3   24    6      50.00     121.90
angle         2   24   10      50.00     118.00
angle         3   24   10      50.00     121.90
angle        13   24   13      50.00     118.00
angle         3   24   13      50.00     121.90
angle         3   24   16      70.00     112.00
angle         3   24   20      70.00     108.60
angle         3   24   25      10.00     109.50
angle        25   24   45      10.00     100.00
angle         5   24   45      35.00     110.20
angle         3   24   45      35.00     119.80
angle        45   24   45      35.00     120.00
angle         2   24   45      38.00     118.40
angle         6   24   45      38.00     118.40
angle        10   24   45      38.00     118.40
angle        13   24   45      38.00     118.40
angle        45   24   48      35.00     119.80
angle        13   24   48      50.00     118.00
angle         3   24   48      50.00     121.90
angle        48   24   48      70.00     118.00
angle        54   24   54      35.00     120.00
angle        45   24   59      35.00     118.00
angle         3   24   59      70.00     125.20
angle        13   24   79      50.00     120.00
angle        45   24   79     100.00     111.00
angle        45   24   84      35.00     119.80
angle        48   24   84      70.00     118.00
angle        16   24   86      70.00     117.00
angle        45   24   87      35.00     119.80
angle        48   24   87      70.00     118.00
angle        45   24   88      35.00     119.80
angle        48   24   88      70.00     118.00
angle        45   24   91      40.00     113.00
angle         3   24   91      55.00     128.00
angle        48   24  103      70.00     121.00
angle         3   24  106      20.00     126.00
angle        25   25   25      33.00     109.47
angle        32   31   32      75.00     104.52
angle        32   31   33      50.00      52.26
angle        35   34   35      34.05     104.52
angle        37   36   37      75.00     109.50
angle        37   36   38      50.00      54.75
angle        40   39   40      75.00     104.52
angle        41   39   41      50.00     109.47
angle        40   39   41      50.00     110.6948
angle        43   42   43      75.00     109.47
angle         2   44    2      51.80     107.20
angle         2   44    6      51.80     107.20
angle         6   44    6      51.80     107.20
angle         2   44   10      51.80     107.20
angle         6   44   10      51.80     107.20
angle        10   44   10      51.80     107.20
angle         2   44   13      51.80     107.20
angle         6   44   13      51.80     107.20
angle        10   44   13      51.80     107.20
angle        13   44   13      51.80     107.20
angle         3   44   13      63.00     111.10
angle        25   44   45      10.00     100.00
angle        13   44   45      35.00     109.50
angle         2   44   45      43.20     108.10
angle         6   44   45      43.20     108.10
angle        10   44   45      43.20     108.10
angle        45   44   45      43.60     106.40
angle        25   44   48      10.00     109.50
angle        45   44   48      35.00     116.00
angle        13   44   48      50.00     116.00
angle        48   44   48      50.00     116.00
angle         3   44   48      63.00     112.00
angle        45   44   79      35.00     115.00
angle        13   44   79      50.00     108.60
angle        48   44   79      50.00     108.60
angle        48   44   91      50.00     109.50
angle        25   45   25      33.00     109.47
angle        25   45   44      10.00     109.50
angle        25   46   25      33.00     109.47
angle        13   46   25      37.50     109.47
angle         1   47    1      80.00     108.00
angle         1   47    3      80.00     121.50
angle         3   47    6      85.00     119.70
angle         3   47   13      70.00     119.70
angle        13   47   13      70.00     130.00
angle        25   47   46      10.00      90.00
angle        20   47   46      35.00     114.50
angle        13   47   46      35.00     117.00
angle        46   47   46      35.00     117.00
angle         3   47   46      35.00     119.70
angle        19   47   46      35.00     120.00
angle         1   47   46      50.00     112.00
angle        21   47   46      60.00     114.00
angle        25   47   47       2.00      90.00
angle        46   47   47      35.00     120.00
angle         5   47   47      70.00     123.00
angle        20   47   47      70.00     123.00
angle        13   47   47      70.00     124.00
angle        19   47   47      70.00     124.00
angle        21   47   47      75.00     121.50
angle         1   47   47      80.00     121.50
angle        16   47   47      85.00     119.40
angle         3   47   47      85.00     120.70
angle        46   47   48      35.00     123.30
angle        47   47   48      85.00     117.00
angle        13   47   48      85.00     119.70
angle        25   47   50       2.00      90.00
angle        46   47   50      35.00     120.00
angle         5   47   50      70.00     123.00
angle        20   47   50      70.00     123.00
angle        13   47   50      70.00     124.00
angle        46   47   57      35.00     119.10
angle        13   47   57      70.00     120.00
angle        20   47   57      70.00     120.00
angle        47   47   57      70.00     121.20
angle        16   47   57      85.00     119.40
angle        57   47   58      35.00     119.10
angle        47   47   58      35.00     119.70
angle        46   47   65      60.00     114.00
angle        47   47   65      75.00     120.00
angle        46   47   91      35.00     135.00
angle         3   47   91      70.00     119.70
angle        47   47   91      70.00     124.00
angle        46   47  105      35.00     119.10
angle        58   47  105      35.00     119.10
angle        13   47  105      70.00     120.00
angle        20   47  105      70.00     120.00
angle        47   47  105      70.00     121.20
angle        16   47  105      85.00     119.40
angle        46   47  110      40.00     121.00
angle        13   47  110      80.00     122.00
angle        48   47  110      80.00     122.00
angle         1   47  110      80.00     125.00
angle         2   48   12      70.00     120.00
angle        12   48   12      85.00     120.00
angle         3   48   13      70.00     119.70
angle        25   48   48      10.00      90.00
angle        48   48   48      63.00     120.00
angle         2   48   48      70.00     120.00
angle         5   48   48      70.00     120.00
angle        10   48   48      70.00     120.00
angle        13   48   48      70.00     120.00
angle        15   48   48      70.00     120.00
angle        19   48   48      70.00     120.00
angle        20   48   48      70.00     120.00
angle        24   48   48      70.00     120.00
angle        44   48   48      70.00     120.00
angle        47   48   48      70.00     124.00
angle        21   48   48      75.00     120.00
angle         1   48   48      80.00     120.00
angle        18   48   48      80.00     120.00
angle        16   48   48      85.00     119.40
angle         3   48   48      85.00     120.00
angle        25   48   49       2.00      90.00
angle        24   48   49      35.00     119.10
angle         3   48   49      35.00     120.00
angle        48   48   49      35.00     120.00
angle        48   48   50      70.00     124.00
angle        48   48   53      70.00     120.00
angle        55   48   55      70.00     120.00
angle        47   48   55      70.00     120.10
angle        48   48   55      70.00     120.10
angle        49   48   56      35.00     116.00
angle        13   48   56      70.00     116.00
angle        44   48   56      70.00     116.00
angle        55   48   56      70.00     119.30
angle         5   48   56      70.00     120.00
angle        47   48   56      70.00     121.50
angle        50   48   56      70.00     121.50
angle        48   48   56      70.00     124.00
angle        21   48   56      75.00     120.00
angle        49   48   57      35.00     120.00
angle        48   48   57      70.00     108.70
angle        55   48   57      70.00     116.00
angle        13   48   57      70.00     120.00
angle        47   48   57      70.00     121.50
angle        56   48   57      70.00     123.30
angle        49   48   60      35.00     120.00
angle        48   48   60      63.00     120.00
angle        57   48   60      70.00     108.70
angle        56   48   60      70.00     117.30
angle        55   48   60      70.00     123.50
angle         2   48   60      70.00     128.60
angle        13   48   60      70.00     128.60
angle        49   48   61      35.00     119.10
angle        48   48   61      70.00     108.70
angle        57   48   61      70.00     123.30
angle        48   48   64      85.00     119.40
angle        48   48   65      75.00     120.00
angle        48   48   66      75.00     120.00
angle        48   48   79      85.00     119.40
angle        49   48   81      35.00     120.00
angle        48   48   81      85.00     120.00
angle        49   48   84      35.00     126.90
angle        60   48   84      63.00     106.40
angle        48   48   84      70.00     107.40
angle        49   48   86      35.00     120.00
angle        48   48   86      63.00     120.00
angle        56   48   86      70.00     124.00
angle        49   48   88      35.00     128.20
angle       101   48  101      70.00     111.80
angle        56   48  101      70.00     124.10
angle        48   48  102      85.00     120.00
angle        48   48  109      70.00     124.00
angle        25   50   46      10.00      90.00
angle        19   50   46      35.00     120.00
angle        25   50   47       2.00      90.00
angle        46   50   47      35.00     120.00
angle         3   50   47      70.00     118.70
angle        13   50   47      70.00     124.00
angle        46   50   48      35.00     123.30
angle        47   50   48      85.00     117.00
angle        25   50   50       2.00      90.00
angle        46   50   50      35.00     120.00
angle        13   50   50      70.00     124.00
angle        47   50   50      70.00     124.00
angle        50   50   84      35.00     106.00
angle        46   50   84      35.00     122.00
angle        46   50  109      35.00     120.00
angle        13   50  109      70.00     124.00
angle        47   50  109      70.00     124.00
angle         6   51    6      40.00     109.50
angle         5   51   13      50.00     109.50
angle        13   51   20      50.00     109.50
angle         2   51   20      80.00     109.50
angle         6   51   20      80.00     109.50
angle         5   51   20      92.60     111.55
angle        20   51   20      92.60     111.55
angle        46   51   46      33.00     109.50
angle         5   51   46      35.00     109.50
angle        20   51   46      35.00     109.50
angle        13   51   46      37.50     110.70
angle        46   51  105      35.00     109.50
angle        13   51  105      50.00     109.50
angle        20   51  105      50.00     109.50
angle        13   53   13      50.00     113.00
angle        13   53   25      10.00     100.00
angle        45   53   45      43.60     109.50
angle        25   53   48      10.00     100.00
angle        13   53   48      55.00     114.00
angle         2   53   54      35.00     109.50
angle         6   53   54      35.00     109.50
angle        13   53   54      35.00     109.50
angle        48   53   54      35.00     109.50
angle        54   53   54      35.00     109.50
angle        25   53   82      10.00     100.00
angle        13   55   13      50.00     118.00
angle        45   55   45      35.00     113.00
angle        13   55   45      35.00     118.40
angle        45   55   48      35.00     120.00
angle         2   55   48      50.00     123.20
angle         6   55   48      50.00     123.20
angle        13   55   48      50.00     123.20
angle         2   55   54      35.00     118.40
angle        13   55   54      35.00     118.40
angle        48   55   54      35.00     120.00
angle        54   55   54      35.00     120.00
angle        45   55   59      35.00     120.00
angle         3   56   13      70.00     120.50
angle        13   56   18      70.00     120.00
angle        25   56   48       5.00     120.00
angle        45   56   48      35.00     113.00
angle        13   56   48      50.00     118.00
angle        48   56   48      70.00     117.00
angle         3   56   48      70.00     120.50
angle        13   56   56      70.00     117.00
angle        48   56   56      70.00     117.00
angle        25   56   59       5.00     119.80
angle        48   56   59      70.00     118.60
angle        59   56   59      70.00     118.60
angle        59   56   60      70.00     111.00
angle        48   56   60      70.00     112.20
angle        59   56   82      70.00     111.00
angle        48   56   86      70.00     117.00
angle        13   56  103      70.00     114.00
angle         3   57    3      70.00     126.40
angle         3   57   45      35.00     116.80
angle        45   57   47      35.00     119.20
angle         3   57   47      70.00     121.60
angle        45   57   48      35.00     118.00
angle         3   57   48      70.00     125.20
angle        48   57   48      70.00     125.20
angle        45   57   60      30.00     125.80
angle        13   57   60      70.00     125.80
angle        60   57   61      56.00     113.10
angle        45   57   61      56.00     118.40
angle        13   57   61      70.00     118.40
angle        48   57   61      70.00     118.40
angle        45   57   62      30.00     128.80
angle        60   57   62      70.00     105.40
angle        48   57   62      70.00     109.80
angle        13   57   62      70.00     128.80
angle        45   57   81      35.00     123.10
angle        45   57   82      35.00     120.00
angle        61   57   82      56.00     113.10
angle        60   57   82      70.00     109.80
angle        45   57   84      35.00     120.00
angle        61   57   84      56.00     113.10
angle        60   57   84      70.00     109.80
angle        82   57   84      70.00     109.80
angle        84   57   84      70.00     109.80
angle        81   57   84      70.00     111.60
angle        45   57   85      35.00     120.00
angle        82   57   85      70.00     109.80
angle        24   59   55      70.00     116.00
angle        49   59   56      35.00     115.45
angle        13   59   56      70.00     115.50
angle        55   59   56      70.00     119.30
angle        24   59   56      70.00     123.30
angle        56   59   56      70.00     129.10
angle        56   59   63      35.00     115.45
angle        13   60   48      70.00     120.00
angle        48   60   48      85.00     134.90
angle        56   60   57      70.00     126.20
angle        57   60   60      70.00     106.20
angle        20   60   60      70.00     110.60
angle        16   60   60      70.00     111.00
angle        13   60   60      70.00     120.00
angle        24   60   60      70.00     127.70
angle        56   60   60      70.00     127.70
angle        48   60   60      85.00     117.30
angle         3   60   60      85.00     119.20
angle        60   60   61      70.00     111.00
angle        24   60   61      70.00     126.20
angle         3   60   61      70.00     130.00
angle        48   60   61      70.00     132.40
angle        12   60   80      85.00     134.90
angle        48   60   80      85.00     134.90
angle        80   60   81      85.00     108.80
angle        12   60   81      85.00     116.20
angle        48   60   81      85.00     116.20
angle         3   60   84      70.00     130.00
angle        60   60   87      70.00     107.30
angle        57   60   87      70.00     107.70
angle        81   60   87      85.00     108.80
angle        12   60   87      85.00     134.90
angle        48   60   87      85.00     134.90
angle        60   60  105      70.00     106.20
angle        56   60  105      70.00     126.20
angle        48   61   48      70.00     125.20
angle        25   61   57      10.00     125.00
angle        25   61   61      10.00     125.00
angle        60   61   62      70.00     103.80
angle        25   61   82      10.00     125.00
angle        61   61   82      70.00     109.00
angle        60   61   82      70.00     110.00
angle        82   61   83      70.00     110.00
angle        57   61   84      70.00     104.10
angle        82   61   84      70.00     110.00
angle        57   61   88      70.00     104.10
angle        20   61   88      70.00     105.30
angle        49   62   57      35.00     120.00
angle        49   62   61      35.00     120.00
angle        57   62   61      70.00     113.90
angle        57   62   63      35.00     123.05
angle        61   62   63      35.00     123.05
angle        49   62  105      35.00     120.00
angle        63   62  105      35.00     123.05
angle        61   62  105      70.00     113.90
angle         5   64    5      45.00     102.60
angle         4   64    5     100.00     108.23
angle         4   64   13      45.00     109.50
angle         5   64   20      45.00     102.60
angle        20   64   20      45.00     102.60
angle        13   64   20      45.00     109.50
angle         4   64   20     100.00     108.23
angle         4   64   48      45.00     109.50
angle         5   64   48      45.00     109.50
angle        20   64   48      45.00     109.50
angle         5   64   52      45.00     108.23
angle        13   64   52      45.00     109.50
angle        20   64   52     100.00     108.23
angle        52   64   52     140.00     119.90
angle        25   65   25      33.00     109.47
angle        25   66   25      33.00     109.47
angle        78   77   78     150.00     180.00
angle         6   79   11      62.00      98.90
angle        13   79   13      62.00     102.00
angle         5   79   13      75.00      96.40
angle         5   79   23      74.00     108.70
angle        13   79   23      74.00     108.90
angle        23   79   23     104.00     119.00
angle        13   79   24     100.00     103.00
angle        23   79   24     120.00     107.00
angle        13   79   44      62.00     102.00
angle        23   79   44      74.00     108.90
angle        13   79   48      62.00     102.00
angle        23   79   48      74.00     107.20
angle         5   79   48      75.00      96.40
